,GIG(0) (Black),GIG(0) (White),GIG(0) (B + W),GIG(20) (White),GIG(20) (Black),GIG(20) (B + W),IG (Black),IG (White),IG (Black + White),Gradient,Gradient x Image,Grad-CAM
82,0.613438215937528,0.4790575947874419,0.5886907697200887,0.5997361365095861,0.49565111710436116,0.5824214013948936,0.5450224137029915,0.5443611815182481,0.5559448410172323,0.5770515642561325,0.5230454925298339,0.5879619631491674
83,0.7021191822113693,0.7749397818287909,0.7415032095717444,0.6727259087730333,0.7425525739198233,0.718509906066034,0.7115560512745336,0.7214426039703425,0.7203953172062776,0.6533760168071207,0.5681705580843854,0.7997720758254747
84,0.6203890285262474,0.5462676720411238,0.5877731359106158,0.5720426665403238,0.576457803609867,0.6085087147698292,0.5613830693982359,0.5827986271812728,0.5708689581478351,0.3786427154944433,0.3978747727396316,0.8910879843263612
85,0.4977569263162124,0.45275068252036926,0.4633358873294074,0.49033387589908317,0.43493468508220984,0.4639473810817976,0.4342195429158369,0.41681057128516524,0.41710339026602733,0.4104473465430514,0.4941302203203453,0.4248239159770031
86,0.5091386701065849,0.7243288535667742,0.6571263613099756,0.5586865160424437,0.7318356129236201,0.7288712683155207,0.6568014869882071,0.6601920596731844,0.6618458523456454,0.6592226856381291,0.5480077869813361,0.8555104823986219
87,0.7226454022787581,0.6093261029820829,0.7241519734029893,0.7377770854226888,0.7037009288403597,0.7366339251472626,0.6732009416679596,0.6444463798693378,0.6664484941360488,0.6473092419980729,0.5735786791820315,0.5070737467218857
88,0.7843808124665224,0.7822705858631461,0.7952443862636951,0.7681044033436206,0.767799409500352,0.7738812580091763,0.7793927553340585,0.7733956298922311,0.775479033172553,0.532980138025579,0.5014052414874205,0.9558808061996099
89,0.5839849835259603,0.5456485405737301,0.5810231653595774,0.5441404312315189,0.5843940460597081,0.5975852637901445,0.5979223373400495,0.6138526402083644,0.6168812652685058,0.5392903756971853,0.49861749513363796,0.6926906572098854
90,0.6494434048333811,0.5703625256209901,0.5919997209116411,0.661493107757227,0.6149366410299972,0.6124695684101003,0.5988778239530959,0.6073145217913203,0.6034288353887697,0.5889628385214336,0.5036677773077419,0.57832135135423
91,0.8394195225629306,0.8970325100250639,0.8796783041966588,0.7632324768555312,0.8611937859761344,0.8084352863890232,0.8501518359336846,0.8529708086326202,0.8530375667085555,0.8008648717860326,0.7590292403166627,0.5656040641349575
92,0.6091193949112176,0.6684327981283428,0.6484344083416833,0.6461669414966807,0.6076635584058664,0.6278693079759688,0.6109769211012412,0.5564933817247859,0.5945972472129544,0.6514570309116112,0.5781269009310349,0.8041160857592977
93,0.6113118151383357,0.7028804660649497,0.6434424830513985,0.6968632088545703,0.7455352187260316,0.7384500616634152,0.739629332548466,0.7771227600453801,0.7584783844229839,0.6166362610932719,0.502969711528515,0.8179980634057663
94,0.7229209847273592,0.7227055858429547,0.7285723834838094,0.6655603407864628,0.7007510801005298,0.7022985712956232,0.6728164898977971,0.6461386884837655,0.6606311372786451,0.525157592609791,0.47304339323338374,0.851071463991099
95,0.5809393554000941,0.7101228378900207,0.6772631548544664,0.6930963910462205,0.7320366026719072,0.7240357706330272,0.7295523390564921,0.7104851238922987,0.7198029984078256,0.6705569514303875,0.5457442486081555,0.7750602061087986
96,0.7439076150104789,0.7225270696460417,0.7335535288590561,0.6403541829267849,0.6319419235293073,0.6566891614258461,0.5977359755289399,0.6139290012885803,0.6011959315265999,0.5613829330555457,0.48706195183809664,0.8603280746863462
97,0.7526032787919179,0.7481676220431757,0.7582020812873239,0.7531834768370764,0.7553920145369015,0.7601364392459182,0.713643128843944,0.7161871990903967,0.7172622300741169,0.5333261556195583,0.48183845540378895,0.9227180326739182
98,0.8284260562281139,0.8419452091812486,0.8431745898286062,0.7834568779914383,0.7573576677141034,0.7773870108968342,0.7074944031363285,0.7138332524274358,0.7134719959817566,0.5046514184793631,0.46289764529485633,0.9069548552930345
99,0.3979926642291425,0.44856234831367003,0.39718367641292773,0.41147654788570465,0.3685643848747781,0.3646818556714141,0.3876406763629104,0.36348221800483216,0.38027442386718213,0.40311455022755993,0.4447742078750315,0.3701254301520388
100,0.16831938839933225,0.14974824616822907,0.14395594810897455,0.30242235939115925,0.36736298664124123,0.29891284871365886,0.2564151930981724,0.35136136466832907,0.3372839494734653,0.38487892168424925,0.32597955030983683,0.24248251637944962
101,0.4868808391943048,0.7336023656978379,0.6159015905363552,0.6230046279402784,0.7213930509259618,0.7223422140831584,0.6965603518608939,0.7269373183387201,0.7143119651952883,0.5610066631661733,0.5133600487318077,0.7857941555923529
102,0.733747000256675,0.7068862810291628,0.7315296175388284,0.7268553528531174,0.6414391283602761,0.7121587554453682,0.6671323308167019,0.6650488087669875,0.6678325260644336,0.5667502640950687,0.4946078093161344,0.861493554229056
103,0.6562994432928684,0.8271268515252129,0.7681817247495213,0.7542854519284243,0.7560687642125135,0.8252932368546068,0.8650131330871634,0.836030399835976,0.854758184217157,0.8352669732736493,0.7853956302412619,0.7797843947652999
104,0.6857876673467153,0.717573700814206,0.7108585459633385,0.6374781136851584,0.6907372597120554,0.6873178587045661,0.6861340201533301,0.6753272645528059,0.6840761783623466,0.5607003431395993,0.5305829287046966,0.7610266314343275
105,0.6693537991829228,0.6519552898280474,0.660804468560132,0.6590118081765135,0.5820399637880382,0.6191155221506219,0.6201165380374631,0.6221026740519202,0.6314462334385759,0.6120264677840965,0.5300954815841088,0.6260554232026558
106,0.7270356078499436,0.7458291136958712,0.7508238795696942,0.6770359558660173,0.6597048119775948,0.6951879843973225,0.6721301712971988,0.674684274400061,0.6740909690680038,0.44940460282481737,0.4299719984554533,0.7001698981885844
107,0.7053316701356209,0.6958923567374835,0.7043521442391649,0.647718810663105,0.6950443085270561,0.6731178697546765,0.628287568331898,0.6617591880161918,0.6432055598799841,0.5219421688835981,0.4779248886237844,0.7508116127120883
108,0.6415481933440919,0.5838372808496415,0.6236597193064669,0.6499787969203766,0.6014683867592481,0.6571197815691463,0.6194194772287702,0.6141318869867972,0.6130426800116715,0.6382634957883668,0.5792196242468083,0.764836242632432
109,0.6744858098270853,0.6559485561479969,0.6763005371212408,0.5195187943477787,0.6909894843503208,0.6961418641950761,0.6344006045343606,0.6446025121639746,0.6382127560143744,0.4848753792294197,0.4394347527331338,0.8860253694765405
110,0.644316032863898,0.7233837457392526,0.729701679553405,0.6786736449820583,0.7122897938391013,0.723993397371482,0.6741062221122865,0.6680820939082801,0.6767808099869475,0.5428314248171244,0.5122986513702438,0.7843969301368948
111,0.5254002453610973,0.5703027165549291,0.543356725927103,0.5255925912325583,0.6584459165459031,0.5456422924966998,0.5221486694218695,0.5831171109466984,0.5446966302902354,0.6944985157056061,0.6305699287607383,0.6654503927268949
112,0.6676446617964011,0.6177807131670058,0.6773255932470433,0.6307652950191927,0.6282210966675249,0.6256813287135148,0.6125177629519353,0.604849881996181,0.6134664058183258,0.720221285264003,0.5767778265200483,0.8805430157258312
113,0.5311734900263835,0.6240104872719102,0.5831796124961798,0.6185868120783524,0.5810363628983258,0.6090291895343274,0.6225741224094496,0.6127883995084635,0.6192391225210043,0.54238978297891,0.5400564208922994,0.5754715095646719
114,0.4844853152866564,0.514093690296978,0.5009581627656665,0.4799114555709429,0.5410051340447889,0.5227060042476154,0.5174436398200947,0.5492553177729057,0.5278345942780713,0.6341451075913913,0.6225999040569469,0.49556338004319933
115,0.8637702070163586,0.8100341328448858,0.8589884200244783,0.7575200656792658,0.7017213328260019,0.755966338810823,0.7432485862405156,0.6976979788383484,0.7105571987261807,0.516457133965275,0.4778339832650399,0.8247787591566702
116,0.651936640585389,0.6697589360476901,0.6658183086355067,0.6533002919873911,0.6451775640622788,0.663712785142317,0.6543993274606839,0.6759867932314272,0.6766004512977867,0.6603670314092016,0.5811291307659053,0.8287708933480193
117,0.6396687241800105,0.6036228246535467,0.6327178215429221,0.6279544946892839,0.619914024423756,0.6323109521022259,0.6179863043797791,0.6159356175484249,0.6211310697482686,0.5230387827886844,0.5594739366747429,0.5605116836935644
118,0.7010034213574037,0.7007779914974213,0.7133291220306156,0.6900072604681993,0.6949353083189098,0.6947433394840619,0.6807953047280235,0.6328848782644984,0.6545604069805347,0.4016002327793352,0.40865975113376496,0.7829350595907432
119,0.8122661595678494,0.7864903432711094,0.8152925359053069,0.7150665247757974,0.7126599678517189,0.722916591281783,0.7065674241938711,0.6881052311866448,0.6972874049397382,0.534565500009201,0.4933174702963872,0.8624106091839947
120,0.7368817242296766,0.6870589632018953,0.7337086191044705,0.7544200915972157,0.736695533804629,0.7732894431117218,0.7745905317040436,0.7538772555692537,0.7709881424524347,0.6574553622128367,0.5974730401920012,0.8247729970332063
121,0.6482199997170625,0.6195200286176329,0.6385078654865949,0.6291984035733343,0.6432783036577789,0.6454446566458993,0.669425157315755,0.6802786788278318,0.6807523542021692,0.355169143090877,0.37253448871409034,0.7990343591563669
122,0.784155535169979,0.8009264254545587,0.7989914118088722,0.6983347478079532,0.6616031990087812,0.6908061629474351,0.6945321811508025,0.6718440609769107,0.6904164703082487,0.5771877289156613,0.602957068011213,0.8139807697606682
123,0.890132304501943,0.8958454367937126,0.8963166750034105,0.7813223424476966,0.7824512707818043,0.8240693286924287,0.8436591494447551,0.8432365834866424,0.8511355123659003,0.824450124170267,0.7754780405051627,0.630450864962282
124,0.6354103727715725,0.6325253171123688,0.633998308350169,0.6381429420173861,0.5323323768283408,0.5337749888285486,0.544555659224961,0.5177316191689147,0.5231474269452285,0.42274428557468413,0.4226454820251114,0.7031444900535435
125,0.762965340914209,0.735770205792208,0.7496353051889628,0.6966939991565999,0.7343008389392749,0.7212921836873907,0.7214684767705988,0.7357217435095573,0.7270558561792817,0.46850707877329445,0.465112801032989,0.8431252934301261
